Part Guid	Part Name	Assembly	Full Assembly Name	Drawing	Drawing Path	Stock Name	Material	Manufacturer	Finishes	Insulations	TCG	LCG	VCG	Length	Length with Green	Nest	Nest Drawing	Nominal Size	Weight	Article Number	Spool Name	Description	Area	Branch	Stock Type	System	SpoolGUID	PRIMARY AssemblyGUID
e74f1f1a-2ec2-40c9-a1ee-e1e85d1e6c09	V8	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	711_U02-Cable trays TTD penetrations	Units\\U02\\Equipment\\711_U02-Cable trays TTD penetrations.dwg	V8	N/A	N/A			-255	38820	4100	N/A	N/A	N/A	N/A	N/A	8.9	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
e75a757c-2948-440e-b7a2-54cbf869e284	P-10784	SPOOLS	PROJECT/U02/SPools	522_U02_Fuel oil filling transfer & overflow system	Units\\U02\\Piping\\522_U02_Fuel oil filling transfer & overflow system.dwg	FLANGE-80x88,9-RSt 37-2	Steel RSt 37-2	MISC			-317	35367	590	20	N/A	N/A	N/A	80 mm	3.79	N/A	522-FO02-002	N/A	N/A	522-FO02	N/A	522	1e1b49a5-a299-4d91-a2a9-5da05d0b2651	2433574f-8db7-42e8-9a6a-1fa541a15d2f
e77182e7-8ac1-43c8-b01a-b7aec7266a6a	HNGR-U02-0101	Unassigned Cable Supports	PROJECT/U02/Unassigned Cable Supports	U02_Wireway_4100-6700	Units\\U02\\Electrical\\Wireway\\U02_Wireway_4100-6700.dwg	9P-55024-22SH+24	N/A	N/A	N/A	N/A	2893	33245	6369	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	N/A	N/A	N/A	Tray Support	N/A	NULL	5be1cd84-029b-4dee-b22f-eefed6b56ea4
e77c573f-adff-4192-86ac-1d95e0e9ba3a	P-1170	SPOOLS	PROJECT/U02/SPools	522_U02_Fuel oil filling transfer & overflow system	Units\\U02\\Piping\\522_U02_Fuel oil filling transfer & overflow system.dwg	PIPE-W-88,9x2,9-ST37.0	Steel St 37.0	MISC			-491	35977	590	1242	1242	N/A	N/A	80 mm	7.638	N/A	522-FO02-001	N/A	N/A	522-FO02	N/A	522	0f550bab-9562-4bcc-b724-5da0554b16a4	2433574f-8db7-42e8-9a6a-1fa541a15d2f
e77daa8e-d604-480f-973e-9814901d04e1	SSI-0106-P22-S01	P22	PROJECT/U01/0106/0106-ES10/0106-ES09/0106-ES08/0106-ES07/0106-ES06/P22	U01_LSEC_F74-F83 SB	Units\\U01\\Structure\\Arbitrary\\U01_LSEC_F74-F83 SB.dwg	HP200x10	Steel Gr. A	ACME		N/A	-1397	49209	2796	2290	2290	HP200x10-028	N/A	N/A	46.071	N/A	N/A	Cant Bhd (S)	N/A	N/A	Bulb Flat	N/A	NULL	477e95d0-0e62-4540-843b-16c20da98a77
e7806697-1b83-47da-bee7-3fac8c8ccfea	P-4348	SPOOLS	PROJECT/U02/SPools	522_U02_Fuel oil filling transfer & overflow system	Units\\U02\\Piping\\522_U02_Fuel oil filling transfer & overflow system.dwg	FLANGE-80x88,9-RSt 37-2	Steel RSt 37-2	MISC			-450	31645	1776	20	N/A	N/A	N/A	80 mm	3.79	N/A	522-FO12-002	N/A	N/A	522-FO12	N/A	522	c9d785f1-e4de-4249-badc-5da061c3de14	2433574f-8db7-42e8-9a6a-1fa541a15d2f
e78c8ade-74ec-40fa-a3ef-0f8c7d38b48f	P-12118	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	623_U01_Heating water	Units\\U01\\Piping\\623_U01_Heating water.dwg	ELBOW-90-2416-28,0x1,5-VIEGA	Copper Cu	VIEGA			-4080	46395	6550	101	N/A	N/A	N/A	25 mm	0.13	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	dac3d286-ab37-4023-9a85-5cb778534578
e793cfd7-8888-48e9-b2aa-fdd474d8243b	SSI-0205-P02-S05	P02	PROJECT/U02/0205/0205-ES05/0205-ES04/0205-ES02/0205-ES01/P02	U02_MD 6700	Units\\U02\\Structure\\Deck\\U02_MD 6700.dwg	HP100x7	Steel Gr. A	ACME		N/A	-4784	33006	6640	398	398	HP100x7-056	N/A	N/A	2.592	N/A	N/A	Main Deck Stbd	N/A	N/A	Bulb Flat	N/A	NULL	cb0b6ca9-13a8-416e-83c2-f20312591517
e79517ac-6ecc-4228-9a96-c5b1ced0ae0d	P-3477	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	672_U01_Black and grey water TD	Units\\U01\\Piping\\672_U01_Black and grey water TD.dwg	ELBOW-SR-90-53x1,5-STgalv-LORO-X	Steel galv	LOROWERK			-2651	49588	4503	167	N/A	N/A	N/A	50 mm	0.4	N/A	N/A	N/A	N/A	672-GW01	N/A	672	NULL	dac3d286-ab37-4023-9a85-5cb778534578
e79b3f69-6362-4a0a-ad3b-a616161d894a	P-4733	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	550_U02_Exhaust system	Units\\U02\\Piping\\550_U02_Exhaust system.dwg	DRAIN-ONTOP-ADEM-400	Stainless Steel 1.4404	ONTOP Abgastechnik Gmbh		37.5mm	4810	32704	5026	205	N/A	N/A	N/A	400 mm	4	N/A	N/A	N/A	N/A	550-EX03	N/A	550	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
